timestamp_ms,score,rating
1609718400000.0,50.0,neutral
1609804800000.0,50.0,neutral
1609891200000.0,50.0,neutral
1609977600000.0,50.0,neutral
1610064000000.0,50.0,neutral
1610323200000.0,50.0,neutral
1610409600000.0,50.0,neutral
1610496000000.0,50.0,neutral
1610582400000.0,50.0,neutral
1610668800000.0,50.0,neutral
1611014400000.0,50.0,neutral
1611100800000.0,50.0,neutral
1611187200000.0,50.0,neutral
1611273600000.0,68.9,greed
1611532800000.0,69.7,greed
1611619200000.0,67.4,greed
1611705600000.0,28.200000000000003,fear
1611792000000.0,52.900000000000006,neutral
1611878400000.0,40.966666666666676,fear
1612137600000.0,43.400000000000006,fear
1612224000000.0,60.46666666666667,greed
1612310400000.0,59.199999999999996,greed
1612396800000.0,61.06666666666667,greed
1612483200000.0,68.0,greed
1612742400000.0,72.86666666666667,greed
1612828800000.0,75.4,extreme greed
1612915200000.0,75.26666666666667,extreme greed
1613001600000.0,76.0,extreme greed
1613088000000.0,77.66666666666667,extreme greed
1613433600000.0,73.93333333333334,greed
1613520000000.0,70.2,greed
1613606400000.0,62.53333333333334,greed
1613692800000.0,56.239999999999995,greed
1613952000000.0,52.48,neutral
1614038400000.0,50.56,neutral
1614124800000.0,63.8,greed
1614211200000.0,46.160000000000004,neutral
1614297600000.0,53.52,neutral
1614556800000.0,58.52,greed
1614643200000.0,50.32000000000001,neutral
1614729600000.0,43.84,fear
1614816000000.0,37.8,fear
1614902400000.0,41.52,fear
1615161600000.0,39.08,fear
1615248000000.0,43.36,fear
1615334400000.0,45.56,neutral
1615420800000.0,50.480000000000004,neutral
1615507200000.0,53.720000000000006,neutral
1615766400000.0,56.52,greed
1615852800000.0,54.8,neutral
1615939200000.0,57.86666666666667,greed
1616025600000.0,52.333333333333336,neutral
1616112000000.0,50.833333333333336,neutral
1616371200000.0,50.699999999999996,neutral
1616457600000.0,41.800000000000004,fear
1616544000000.0,37.66666666666667,fear
1616630400000.0,37.833333333333336,fear
1616716800000.0,37.56666666666667,fear
1616976000000.0,39.56666666666667,fear
1617062400000.0,42.03333333333334,fear
1617148800000.0,44.56666666666667,fear
1617235200000.0,46.400000000000006,neutral
1617580800000.0,54.56666666666667,neutral
1617667200000.0,53.5,neutral
1617753600000.0,52.53333333333333,neutral
1617840000000.0,48.099999999999994,neutral
1617926400000.0,47.5,neutral
1618185600000.0,43.43333333333334,fear
1618272000000.0,43.63333333333333,fear
1618358400000.0,39.96666666666667,fear
1618444800000.0,47.16666666666668,neutral
1618531200000.0,51.300000000000004,neutral
1618790400000.0,45.26666666666667,neutral
1618876800000.0,42.866666666666674,fear
1618963200000.0,49.63333333333333,neutral
1619049600000.0,46.70000000000001,neutral
1619136000000.0,47.699999999999996,neutral
1619395200000.0,50.53333333333334,neutral
1619481600000.0,54.800000000000004,neutral
1619568000000.0,52.400000000000006,neutral
1619654400000.0,56.166666666666664,greed
1619740800000.0,46.53333333333333,neutral
1620000000000.0,47.56666666666667,neutral
1620086400000.0,43.46666666666667,fear
1620172800000.0,43.03333333333333,fear
1620259200000.0,43.93333333333334,fear
1620345600000.0,48.166666666666664,neutral
1620604800000.0,44.93333333333334,fear
1620691200000.0,42.03333333333334,fear
1620777600000.0,26.766666666666666,fear
1620864000000.0,34.433333333333344,fear
1620950400000.0,35.99999999999999,fear
1621209600000.0,36.36666666666667,fear
1621296000000.0,34.03333333333334,fear
1621382400000.0,32.333333333333336,fear
1621468800000.0,32.300000000000004,fear
1621555200000.0,29.433333333333334,fear
1621814400000.0,29.5,fear
1621900800000.0,26.66666666666667,fear
1621987200000.0,28.133333333333336,fear
1622073600000.0,30.3,fear
1622160000000.0,31.566666666666666,fear
1622505600000.0,35.4,fear
1622592000000.0,42.13333333333333,fear
1622678400000.0,40.800000000000004,fear
1622764800000.0,41.9,fear
1623024000000.0,44.46666666666667,fear
1623110400000.0,46.46666666666667,neutral
1623196800000.0,48.53333333333333,neutral
1623283200000.0,48.9,neutral
1623369600000.0,51.23333333333334,neutral
1623628800000.0,54.166666666666664,neutral
1623715200000.0,52.666666666666664,neutral
1623801600000.0,44.800000000000004,fear
1623888000000.0,42.03333333333334,fear
1623974400000.0,31.600000000000005,fear
1624233600000.0,32.46666666666666,fear
1624320000000.0,32.800000000000004,fear
1624406400000.0,33.26666666666667,fear
1624492800000.0,36.9,fear
1624579200000.0,41.63333333333333,fear
1624838400000.0,41.43333333333334,fear
1624924800000.0,39.833333333333336,fear
1625011200000.0,38.00000000000001,fear
1625097600000.0,38.666666666666664,fear
1625184000000.0,38.66666666666667,fear
1625529600000.0,33.300000000000004,fear
1625616000000.0,33.1,fear
1625702400000.0,26.96666666666667,fear
1625788800000.0,31.000000000000004,fear
1626048000000.0,31.7,fear
1626134400000.0,31.266666666666666,fear
1626220800000.0,29.533333333333335,fear
1626307200000.0,27.33333333333334,fear
1626393600000.0,26.900000000000002,fear
1626652800000.0,8.983333333333334,extreme fear
1626739200000.0,20.066666666666666,extreme fear
1626825600000.0,24.2,extreme fear
1626912000000.0,24.333333333333332,extreme fear
1626998400000.0,28.299999999999997,fear
1627257600000.0,30.900000000000002,fear
1627344000000.0,27.166666666666668,fear
1627430400000.0,27.46666666666667,fear
1627516800000.0,29.233333333333334,fear
1627603200000.0,25.76666666666667,fear
1627862400000.0,25.099999999999998,fear
1627948800000.0,29.533333333333335,fear
1628035200000.0,28.633333333333336,fear
1628121600000.0,29.633333333333336,fear
1628208000000.0,31.866666666666664,fear
1628467200000.0,32.06666666666667,fear
1628553600000.0,34.833333333333336,fear
1628640000000.0,37.93333333333334,fear
1628726400000.0,43.13333333333333,fear
1628812800000.0,47.13333333333333,neutral
1629072000000.0,44.866666666666674,fear
1629158400000.0,31.7,fear
1629244800000.0,18.2,extreme fear
1629331200000.0,14.883333333333335,extreme fear
1629417600000.0,23.86666666666667,extreme fear
1629676800000.0,30.433333333333334,fear
1629763200000.0,34.4,fear
1629849600000.0,36.03333333333333,fear
1629936000000.0,36.833333333333336,fear
1630022400000.0,47.46666666666667,neutral
1630281600000.0,47.86666666666667,neutral
1630368000000.0,47.23333333333333,neutral
1630454400000.0,43.13333333333333,fear
1630540800000.0,44.166666666666664,fear
1630627200000.0,44.06666666666666,fear
1630972800000.0,41.7,fear
1631059200000.0,38.56666666666667,fear
1631145600000.0,33.800000000000004,fear
1631232000000.0,20.600000000000005,extreme fear
1631491200000.0,28.266666666666666,fear
1631577600000.0,24.8,extreme fear
1631664000000.0,31.200000000000003,fear
1631750400000.0,31.500000000000004,fear
1631836800000.0,17.933333333333337,extreme fear
1632096000000.0,11.100000000000001,extreme fear
1632182400000.0,11.449999999999998,extreme fear
1632268800000.0,20.033333333333335,extreme fear
1632355200000.0,24.5,extreme fear
1632441600000.0,23.83333333333334,extreme fear
1632700800000.0,24.766666666666666,extreme fear
1632787200000.0,12.466666666666669,extreme fear
1632873600000.0,12.483333333333334,extreme fear
1632960000000.0,9.966666666666667,extreme fear
1633046400000.0,18.333333333333332,extreme fear
1633305600000.0,9.500000000000002,extreme fear
1633392000000.0,18.766666666666666,extreme fear
1633478400000.0,20.066666666666666,extreme fear
1633564800000.0,24.600000000000005,extreme fear
1633651200000.0,25.26666666666667,fear
1633910400000.0,25.900000000000002,fear
1633996800000.0,22.7,extreme fear
1634083200000.0,24.100000000000005,extreme fear
1634169600000.0,31.833333333333332,fear
1634256000000.0,43.63333333333333,fear
1634515200000.0,46.56666666666666,neutral
1634601600000.0,53.400000000000006,neutral
1634688000000.0,56.56666666666667,greed
1634774400000.0,60.199999999999996,greed
1634860800000.0,59.5,greed
1635120000000.0,62.96666666666667,greed
1635206400000.0,63.03333333333334,greed
1635292800000.0,58.333333333333336,greed
1635379200000.0,64.4,greed
1635465600000.0,65.43333333333334,greed
1635724800000.0,66.13333333333334,greed
1635811200000.0,68.26666666666667,greed
1635897600000.0,72.2,greed
1635984000000.0,72.43333333333334,greed
1636070400000.0,73.60000000000001,greed
1636329600000.0,74.53333333333335,greed
1636416000000.0,77.17142857142858,extreme greed
1636502400000.0,73.08571428571429,greed
1636588800000.0,72.22857142857143,greed
1636675200000.0,74.0,greed
1636934400000.0,71.62857142857145,greed
1637020800000.0,72.48571428571428,greed
1637107200000.0,69.2,greed
1637193600000.0,70.14285714285715,greed
1637280000000.0,62.77142857142859,greed
1637539200000.0,60.0,greed
1637625600000.0,60.371428571428574,greed
1637712000000.0,56.94285714285714,greed
1637884800000.0,31.25714285714286,fear
1638144000000.0,38.114285714285714,fear
1638230400000.0,24.771428571428572,extreme fear
1638316800000.0,25.357142857142858,fear
1638403200000.0,22.928571428571427,extreme fear
1638489600000.0,20.157142857142862,extreme fear
1638748800000.0,21.25714285714286,extreme fear
1638835200000.0,37.88571428571429,fear
1638921600000.0,41.314285714285724,fear
1639008000000.0,36.85714285714287,fear
1639094400000.0,42.0,fear
1639353600000.0,35.4,fear
1639440000000.0,31.542857142857144,fear
1639526400000.0,37.800000000000004,fear
1639612800000.0,33.57142857142858,fear
1639699200000.0,32.51428571428572,fear
1639958400000.0,29.428571428571427,fear
1640044800000.0,34.028571428571425,fear
1640131200000.0,39.542857142857144,fear
1640217600000.0,50.48571428571428,neutral
1640563200000.0,56.39999999999999,greed
1640649600000.0,62.971428571428575,greed
1640736000000.0,64.02857142857144,greed
1640822400000.0,63.97142857142858,greed
1640908800000.0,62.54285714285715,greed
1641168000000.0,65.22857142857144,greed
1641254400000.0,64.25714285714285,greed
1641340800000.0,51.02857142857143,neutral
1641427200000.0,52.142857142857146,neutral
1641513600000.0,49.25714285714287,neutral
1641772800000.0,51.142857142857146,neutral
1641859200000.0,56.114285714285714,greed
1641945600000.0,55.94285714285714,greed
1642032000000.0,52.17142857142857,neutral
1642118400000.0,55.800000000000004,greed
1642464000000.0,53.714285714285715,neutral
1642550400000.0,44.82857142857143,fear
1642636800000.0,39.142857142857146,fear
1642723200000.0,26.728571428571428,fear
1642982400000.0,23.128571428571433,extreme fear
1643068800000.0,20.88571428571429,extreme fear
1643155200000.0,19.514285714285716,extreme fear
1643241600000.0,18.6,extreme fear
1643328000000.0,23.857142857142858,extreme fear
1643587200000.0,29.200000000000006,fear
1643673600000.0,30.800000000000004,fear
1643760000000.0,28.800000000000004,fear
1643846400000.0,26.057142857142857,fear
1643932800000.0,27.6,fear
1644192000000.0,27.914285714285715,fear
1644278400000.0,28.942857142857143,fear
1644364800000.0,32.65714285714286,fear
1644451200000.0,33.6,fear
1644537600000.0,28.48571428571429,fear
1644796800000.0,25.685714285714287,fear
1644883200000.0,29.97142857142857,fear
1644969600000.0,32.08571428571428,fear
1645056000000.0,32.457142857142856,fear
1645142400000.0,29.514285714285716,fear
1645488000000.0,28.771428571428572,fear
1645574400000.0,18.814285714285713,extreme fear
1645660800000.0,21.228571428571428,extreme fear
1645747200000.0,28.142857142857142,fear
1646006400000.0,25.47142857142857,fear
1646092800000.0,22.97142857142857,extreme fear
1646179200000.0,17.82857142857143,extreme fear
1646265600000.0,21.72857142857143,extreme fear
1646352000000.0,18.17142857142857,extreme fear
1646611200000.0,16.9,extreme fear
1646697600000.0,16.67142857142857,extreme fear
1646784000000.0,18.028571428571432,extreme fear
1646870400000.0,17.95714285714286,extreme fear
1646956800000.0,19.057142857142857,extreme fear
1647216000000.0,17.5,extreme fear
1647302400000.0,21.857142857142858,extreme fear
1647388800000.0,25.25714285714286,fear
1647475200000.0,33.62857142857143,fear
1647561600000.0,38.42857142857143,fear
1647820800000.0,40.971428571428575,fear
1647907200000.0,44.542857142857144,fear
1647993600000.0,45.199999999999996,neutral
1648080000000.0,46.91428571428571,neutral
1648166400000.0,49.371428571428574,neutral
1648425600000.0,51.25714285714286,neutral
1648512000000.0,52.714285714285715,neutral
1648598400000.0,52.800000000000004,neutral
1648684800000.0,59.199999999999996,greed
1648771200000.0,59.800000000000004,greed
1649030400000.0,61.65714285714286,greed
1649116800000.0,47.91428571428571,neutral
1649203200000.0,46.4,neutral
1649289600000.0,46.82857142857142,neutral
1649376000000.0,46.08571428571429,neutral
1649635200000.0,43.4,fear
1649721600000.0,42.05714285714286,fear
1649808000000.0,41.800000000000004,fear
1649894400000.0,39.857142857142854,fear
1650240000000.0,37.6,fear
1650326400000.0,39.628571428571426,fear
1650412800000.0,43.31428571428571,fear
1650499200000.0,38.94285714285714,fear
1650585600000.0,31.62857142857143,fear
1650844800000.0,29.97142857142857,fear
1650931200000.0,17.900000000000002,extreme fear
1651017600000.0,16.271428571428572,extreme fear
1651104000000.0,24.25714285714286,extreme fear
1651190400000.0,14.328571428571427,extreme fear
1651449600000.0,13.27142857142857,extreme fear
1651536000000.0,30.485714285714288,fear
1651622400000.0,22.400000000000002,extreme fear
1651708800000.0,13.128571428571432,extreme fear
1651795200000.0,12.242857142857146,extreme fear
1652054400000.0,8.185714285714285,extreme fear
1652140800000.0,7.4,extreme fear
1652227200000.0,4.028571428571429,extreme fear
1652313600000.0,3.2,extreme fear
1652400000000.0,11.285714285714286,extreme fear
1652659200000.0,11.742857142857144,extreme fear
1652745600000.0,15.200000000000001,extreme fear
1652832000000.0,6.6000000000000005,extreme fear
1652918400000.0,13.714285714285714,extreme fear
1653004800000.0,12.657142857142858,extreme fear
1653264000000.0,17.885714285714283,extreme fear
1653350400000.0,16.0,extreme fear
1653436800000.0,17.571428571428573,extreme fear
1653523200000.0,24.114285714285717,extreme fear
1653609600000.0,29.542857142857144,fear
1653955200000.0,40.057142857142864,fear
1654041600000.0,40.60000000000001,fear
1654128000000.0,44.82857142857143,fear
1654214400000.0,35.45714285714286,fear
1654473600000.0,42.800000000000004,fear
1654560000000.0,45.62857142857143,neutral
1654646400000.0,48.11428571428571,neutral
1654732800000.0,47.05714285714286,neutral
1654819200000.0,40.00000000000001,fear
1655078400000.0,25.085714285714293,fear
1655164800000.0,20.528571428571432,extreme fear
1655251200000.0,29.25714285714286,fear
1655337600000.0,17.700000000000003,extreme fear
1655424000000.0,16.92857142857143,extreme fear
1655769600000.0,19.728571428571428,extreme fear
1655856000000.0,26.885714285714283,fear
1655942400000.0,26.742857142857144,fear
1656028800000.0,30.85714285714286,fear
1656288000000.0,30.771428571428572,fear
1656374400000.0,28.142857142857142,fear
1656460800000.0,26.542857142857144,fear
1656547200000.0,24.371428571428574,extreme fear
1656633600000.0,24.571428571428573,extreme fear
1656979200000.0,22.171428571428574,extreme fear
1657065600000.0,22.828571428571426,extreme fear
1657152000000.0,27.599999999999998,fear
1657238400000.0,31.342857142857145,fear
1657497600000.0,30.37142857142857,fear
1657584000000.0,30.314285714285713,fear
1657670400000.0,27.28571428571428,fear
1657756800000.0,26.514285714285716,fear
1657843200000.0,33.285714285714285,fear
1658102400000.0,35.885714285714286,fear
1658188800000.0,39.31428571428571,fear
1658275200000.0,44.08571428571429,fear
1658361600000.0,48.199999999999996,neutral
1658448000000.0,42.42857142857143,fear
1658707200000.0,42.2,fear
1658793600000.0,42.0,fear
1658880000000.0,46.628571428571426,neutral
1658966400000.0,48.48571428571429,neutral
1659052800000.0,52.4,neutral
1659312000000.0,59.08571428571429,greed
1659398400000.0,57.371428571428574,greed
1659484800000.0,60.25714285714286,greed
1659571200000.0,61.51428571428571,greed
1659657600000.0,63.314285714285724,greed
1659916800000.0,64.74285714285715,greed
1660003200000.0,64.45714285714286,greed
1660089600000.0,65.11428571428571,greed
1660176000000.0,65.82857142857144,greed
1660262400000.0,68.02857142857144,greed
1660521600000.0,66.82857142857144,greed
1660608000000.0,67.94285714285715,greed
1660694400000.0,67.14285714285715,greed
1660780800000.0,66.37142857142858,greed
1660867200000.0,63.714285714285715,greed
1661126400000.0,60.314285714285724,greed
1661212800000.0,57.42857142857144,greed
1661299200000.0,57.51428571428571,greed
1661385600000.0,58.25714285714287,greed
1661472000000.0,55.74285714285714,greed
1661731200000.0,54.285714285714285,neutral
1661817600000.0,49.800000000000004,neutral
1661904000000.0,52.08571428571429,neutral
1661990400000.0,49.371428571428574,neutral
1662076800000.0,42.457142857142856,fear
1662422400000.0,40.62857142857143,fear
1662508800000.0,39.62857142857143,fear
1662595200000.0,40.371428571428574,fear
1662681600000.0,43.8,fear
1662940800000.0,47.6,neutral
1663027200000.0,36.62857142857143,fear
1663113600000.0,41.885714285714286,fear
1663200000000.0,40.65714285714286,fear
1663286400000.0,35.285714285714285,fear
1663545600000.0,36.31428571428571,fear
1663632000000.0,36.114285714285714,fear
1663718400000.0,27.21428571428571,fear
1663804800000.0,24.48571428571429,extreme fear
1663891200000.0,21.685714285714287,extreme fear
1664150400000.0,17.62857142857143,extreme fear
1664236800000.0,16.514285714285716,extreme fear
1664323200000.0,17.02857142857143,extreme fear
1664409600000.0,13.257142857142858,extreme fear
1664496000000.0,16.45714285714286,extreme fear
1664755200000.0,20.38571428571429,extreme fear
1664841600000.0,27.88571428571429,fear
1664928000000.0,29.714285714285715,fear
1665014400000.0,23.142857142857142,extreme fear
1665100800000.0,19.67142857142857,extreme fear
1665360000000.0,19.4,extreme fear
1665446400000.0,16.885714285714283,extreme fear
1665532800000.0,15.942857142857145,extreme fear
1665619200000.0,19.37142857142857,extreme fear
1665705600000.0,16.45714285714286,extreme fear
1665964800000.0,23.400000000000002,extreme fear
1666051200000.0,28.800000000000004,fear
1666137600000.0,29.428571428571427,fear
1666224000000.0,39.08571428571429,fear
1666310400000.0,43.74285714285715,fear
1666569600000.0,47.22857142857142,neutral
1666656000000.0,51.371428571428574,neutral
1666742400000.0,53.800000000000004,neutral
1666828800000.0,54.57142857142857,neutral
1666915200000.0,57.114285714285714,greed
1667174400000.0,64.05714285714286,greed
1667260800000.0,63.51428571428572,greed
1667347200000.0,55.285714285714285,greed
1667433600000.0,55.51428571428572,greed
1667520000000.0,56.51428571428572,greed
1667779200000.0,59.65714285714286,greed
1667865600000.0,57.94285714285714,greed
1667952000000.0,54.0,neutral
1668038400000.0,60.34285714285714,greed
1668124800000.0,63.74285714285713,greed
1668384000000.0,62.68571428571429,greed
1668470400000.0,66.91428571428573,greed
1668556800000.0,65.08571428571427,greed
1668643200000.0,61.48571428571429,greed
1668729600000.0,60.34285714285715,greed
1668988800000.0,60.97142857142857,greed
1669075200000.0,60.8,greed
1669161600000.0,64.25714285714285,greed
1669334400000.0,63.08571428571429,greed
1669593600000.0,59.74285714285715,greed
1669680000000.0,58.17142857142857,greed
1669766400000.0,73.97142857142856,greed
1669852800000.0,75.60000000000001,extreme greed
1669939200000.0,68.14285714285714,greed
1670198400000.0,65.08571428571429,greed
1670284800000.0,61.828571428571436,greed
1670371200000.0,58.42857142857143,greed
1670457600000.0,55.6857142857143,greed
1670544000000.0,52.08571428571428,neutral
1670803200000.0,57.199999999999996,greed
1670889600000.0,59.17142857142858,greed
1670976000000.0,60.94285714285714,greed
1671062400000.0,60.142857142857146,greed
1671148800000.0,44.142857142857146,fear
1671408000000.0,39.971428571428575,fear
1671494400000.0,38.314285714285724,fear
1671580800000.0,38.542857142857144,fear
1671667200000.0,37.0,fear
1671753600000.0,39.51428571428572,fear
1672099200000.0,39.94285714285714,fear
1672185600000.0,35.51428571428572,fear
1672272000000.0,37.142857142857146,fear
1672358400000.0,36.51428571428571,fear
1672704000000.0,36.6,fear
1672790400000.0,39.857142857142854,fear
1672876800000.0,44.17142857142858,fear
1672963200000.0,45.714285714285715,neutral
1673222400000.0,47.2,neutral
1673308800000.0,49.65714285714286,neutral
1673395200000.0,54.228571428571435,neutral
1673481600000.0,56.68571428571429,greed
1673568000000.0,61.31428571428571,greed
1673913600000.0,64.14285714285714,greed
1674000000000.0,58.42857142857143,greed
1674086400000.0,55.42857142857144,greed
1674172800000.0,58.542857142857144,greed
1674432000000.0,63.60000000000001,greed
1674518400000.0,63.0,greed
1674604800000.0,63.88571428571429,greed
1674691200000.0,68.02857142857144,greed
1674777600000.0,69.2,greed
1675036800000.0,67.45714285714287,greed
1675123200000.0,70.34285714285716,greed
1675209600000.0,82.17142857142858,extreme greed
1675296000000.0,75.2,extreme greed
1675382400000.0,76.14285714285714,extreme greed
1675641600000.0,75.91428571428573,extreme greed
1675728000000.0,76.34285714285714,extreme greed
1675814400000.0,74.62857142857142,greed
1675900800000.0,72.62857142857143,greed
1675987200000.0,72.4857142857143,greed
1676246400000.0,71.82857142857144,greed
1676332800000.0,73.25714285714287,greed
1676419200000.0,73.65714285714284,greed
1676505600000.0,70.71428571428572,greed
1676592000000.0,69.48571428571428,greed
1676937600000.0,65.91428571428573,greed
1677024000000.0,64.17142857142859,greed
1677110400000.0,62.65714285714285,greed
1677196800000.0,60.65714285714286,greed
1677456000000.0,61.22857142857144,greed
1677542400000.0,61.2,greed
1677628800000.0,65.91428571428573,greed
1677715200000.0,52.45714285714287,neutral
1677801600000.0,55.6857142857143,greed
1678060800000.0,55.25714285714285,greed
1678147200000.0,48.51428571428571,neutral
1678233600000.0,49.82857142857143,neutral
1678320000000.0,37.542857142857144,fear
1678406400000.0,26.885714285714283,fear
1678665600000.0,23.357142857142858,extreme fear
1678752000000.0,25.085714285714285,fear
1678838400000.0,22.685714285714287,extreme fear
1678924800000.0,32.57142857142857,fear
1679011200000.0,27.000000000000004,fear
1679270400000.0,30.428571428571434,fear
1679356800000.0,43.48571428571429,fear
1679443200000.0,41.028571428571425,fear
1679529600000.0,38.34285714285715,fear
1679616000000.0,37.714285714285715,fear
1679875200000.0,40.199999999999996,fear
